id_cliente,nombre,ciudad,fecha_alta,mascota,email
C1759,Santiago Rossi,Villa Elisa,2025-03-10,Otro,santiago.rossi.1759@hotmail.com
C1760,Agustina Pérez,City Bell,2024-10-03,Otro,agustina.perez.1760@gmail.com
C1761,Bautista Rossi,City Bell,2025-07-27,Perro,bautista.rossi.1761@hotmail.com
C1762,Martina González,Los Hornos,2026-02-23,Ave,martina.gonzalez.1762@outlook.com
C1763,Sofía Fernández,,2024-09-21,Gato,sofia.fernandez.1763@yahoo.com.ar
C1764,Santiago Pérez,Los Hornos,2026-06-25,Perro y gato,santiago.perez.1764@yahoo.com.ar
C1765,Delfina Martínez,Ensenada,2023-05-31,Ave,delfina.martinez.1765@outlook.com
C1766,Mateo Castro,Los Hornos,2024-02-14,Otro,mateo.castro.1766@gmail.com
C1767,Julieta Gómez,La Plata,2024-06-29,Perro,julieta.gomez.1767@hotmail.com
C1768,Bautista Ruiz,City Bell,2025-09-23,Otro,bautista.ruiz.1768@hotmail.com
C1769,Joaquín López,La Plata,2026-03-26,Gato,joaquin.lopez.1769@yahoo.com.ar
C1770,Nicolás Torres,Los Hornos,2023-08-01,Gato,nicolas.torres.1770@outlook.com
C1771,Martina López,Berisso,2024-08-23,Gato,martina.lopez.1771@gmail.com
C1772,Martina Rossi,La Plata,2023-12-24,Gato,martina.rossi.1772@outlook.com
C1773,Joaquín Acosta,La Plata,2026-02-04,Perro y gato,joaquin.acosta.1773@hotmail.com
C1774,Delfina Ruiz,Ensenada,2024-03-24,Gato,delfina.ruiz.1774@yahoo.com.ar
C1775,Tomás Pérez,Berisso,2025-01-07,Perro,tomas.perez.1775@yahoo.com.ar
C1776,Camila Martínez,La Plata,2024-10-17,Otro,camila.martinez.1776@yahoo.com.ar
C1777,Tomás Díaz,City Bell,2023-08-03,Perro,tomas.diaz.1777@yahoo.com.ar
C1778,Martina López,Los Hornos,2023-10-26,Otro,martina.lopez.1778@yahoo.com.ar
C1779,Julieta Díaz,Los Hornos,2023-01-06,Gato,julieta.diaz.1779@hotmail.com
C1780,Bruno Rossi,Los Hornos,2025-03-28,Ave,bruno.rossi.1780@hotmail.com
C1781,Lucía Silva,La Plata,2023-02-04,Perro,lucia.silva.1781@hotmail.com
C1782,Franco Sánchez,La Plata,2023-01-24,Gato,franco.sanchez.1782@hotmail.com
C1783,Franco Gómez,La Plata,2025-04-27,Ave,franco.gomez.1783@outlook.com
C1784,Agustina Rossi,Tolosa,2025-12-01,Ave,agustina.rossi.1784@gmail.com
C1785,Tomás Herrera,Ringuelet,2025-03-18,Ave,tomas.herrera.1785@hotmail.com
C1786,Agustina González,City Bell,2025-04-17,Gato,agustina.gonzalez.1786@outlook.com
C1787,Lucía Silva,La Plata,2025-05-29,Gato,lucia.silva.1787@yahoo.com.ar
C1788,Facundo Silva,Villa Elisa,2025-12-04,Gato,facundo.silva.1788@gmail.com
C1789,Candela Suárez,Berisso,2023-09-16,Perro y gato,candela.suarez.1789@yahoo.com.ar
C1790,Sofía Acosta,La Plata,2024-01-20,Perro y gato,sofia.acosta.1790@hotmail.com
C1791,Tomás Martínez,Los Hornos,2026-07-08,Otro,tomas.martinez.1791@outlook.com
C1792,Santiago Herrera,La Plata,2025-04-05,Perro y gato,santiago.herrera.1792@hotmail.com
C1793,Santiago Díaz,La Plata,2024-04-10,Gato,santiago.diaz.1793@gmail.com
C1794,Valentina Gómez,City Bell,2026-07-15,Gato,valentina.gomez.1794@yahoo.com.ar
C1795,Camila López,Ringuelet,2026-06-01,Otro,camila.lopez.1795@yahoo.com.ar
C1796,Lucía González,La Plata,2024-01-11,Perro y gato,lucia.gonzalez.1796@hotmail.com
C1797,Agustina Acosta,La Plata,2023-08-10,Gato,agustina.acosta.1797@hotmail.com
C1798,Delfina Benítez,City Bell,2023-10-28,Gato,delfina.benitez.1798@gmail.com
C1799,Sofía López,Tolosa,2024-07-06,Perro y gato,sofia.lopez.1799@hotmail.com
C1800,Valentina Rodríguez,Los Hornos,2026-03-23,Gato,valentina.rodriguez.1800@outlook.com
C1801,Malena Castro,La Plata,2023-11-27,Gato,malena.castro.1801@gmail.com
C1802,Martina Gómez,Los Hornos,2026-04-17,Perro,martina.gomez.1802@gmail.com
C1803,Martina Ruiz,Tolosa,2023-06-16,Perro,martina.ruiz.1803@outlook.com
C1804,Agustina Martínez,Ensenada,2025-04-29,Gato,agustina.martinez.1804@yahoo.com.ar
C1805,Tomás Pérez,Villa Elisa,2024-12-08,Perro y gato,tomas.perez.1805@hotmail.com
C1806,Joaquín Castro,La Plata,2026-06-23,Perro,joaquin.castro.1806@hotmail.com
C1807,Bautista Sánchez,City Bell,2023-03-19,Perro y gato,bautista.sanchez.1807@gmail.com
C1808,Joaquín López,Tolosa,2025-02-03,Gato,joaquin.lopez.1808@hotmail.com
C1809,Bautista Díaz,City Bell,2024-10-24,Gato,bautista.diaz.1809@yahoo.com.ar
C1810,Franco Gómez,La Plata,2023-10-13,Gato,franco.gomez.1810@hotmail.com
C1811,Tomás Martínez,,2024-08-16,Perro,tomas.martinez.1811@outlook.com
C1812,Martina Gómez,City Bell,2024-02-17,Perro,martina.gomez.1812@outlook.com
C1813,Lucía Rodríguez,City Bell,2023-07-31,Gato,lucia.rodriguez.1813@hotmail.com
C1814,Santiago Romero,City Bell,2024-11-24,Gato,santiago.romero.1814@outlook.com
C1815,Agustina Torres,Los Hornos,2025-07-29,Perro,agustina.torres.1815@gmail.com
C1816,Joaquín Rodríguez,City Bell,2024-11-03,Gato,joaquin.rodriguez.1816@hotmail.com
C1817,Agustina Silva,Ringuelet,2026-07-18,Ave,agustina.silva.1817@gmail.com
C1818,Martina Rossi,Villa Elisa,2024-02-10,Ave,martina.rossi.1818@yahoo.com.ar
C1819,Santiago Díaz,Los Hornos,2023-11-18,Gato,santiago.diaz.1819@yahoo.com.ar
C1820,Sofía Díaz,La Plata,2023-10-10,Perro y gato,sofia.diaz.1820@yahoo.com.ar
C1821,Camila Fernández,La Plata,2025-05-21,Perro,camila.fernandez.1821@hotmail.com
C1822,Candela González,Ringuelet,2025-11-16,Perro,candela.gonzalez.1822@hotmail.com
C1823,Nicolás González,La Plata,2025-11-25,Perro,nicolas.gonzalez.1823@yahoo.com.ar
C1824,Nicolás Romero,City Bell,2026-05-17,Gato,nicolas.romero.1824@yahoo.com.ar
C1825,Lucía González,Ringuelet,2025-03-23,Gato,lucia.gonzalez.1825@outlook.com
C1826,Delfina Díaz,Gonnet,2024-10-06,Otro,delfina.diaz.1826@yahoo.com.ar
C1827,Bautista Ruiz,City Bell,2026-02-05,Gato,bautista.ruiz.1827@yahoo.com.ar
C1828,Bruno Gómez,Gonnet,2024-12-23,Gato,bruno.gomez.1828@gmail.com
C1829,Sofía Ruiz,Villa Elisa,2023-07-06,Ave,sofia.ruiz.1829@gmail.com
C1830,Julieta Martínez,Los Hornos,2025-02-06,Perro,julieta.martinez.1830@hotmail.com
C1831,Santiago González,Ringuelet,2023-08-08,Otro,santiago.gonzalez.1831@yahoo.com.ar
C1832,Mateo Torres,Ringuelet,2024-01-16,Ave,mateo.torres.1832@gmail.com
C1833,Delfina Herrera,Los Hornos,2024-02-11,Perro y gato,delfina.herrera.1833@outlook.com
C1834,Facundo Ruiz,City Bell,2025-07-23,Perro,facundo.ruiz.1834@outlook.com
C1835,Bautista Rossi,City Bell,2026-05-01,Ave,bautista.rossi.1835@hotmail.com
C1836,Mateo Rodríguez,Gonnet,2026-05-25,Perro y gato,mateo.rodriguez.1836@yahoo.com.ar
C1837,Sofía Martínez,La Plata,2024-07-22,Gato,sofia.martinez.1837@outlook.com
C1838,Mateo López,City Bell,2023-12-29,Ave,mateo.lopez.1838@hotmail.com
C1839,Santiago Rossi,La Plata,2023-05-25,Ave,santiago.rossi.1839@yahoo.com.ar
C1840,Nicolás Castro,Los Hornos,2023-06-13,Perro,nicolas.castro.1840@gmail.com
C1841,Nicolás Romero,City Bell,2023-04-28,Perro,nicolas.romero.1841@hotmail.com
C1842,Julieta Fernández,La Plata,2024-04-11,Gato,julieta.fernandez.1842@outlook.com
C1843,Benjamín Ruiz,City Bell,2026-01-21,Perro,benjamin.ruiz.1843@hotmail.com
C1844,Agustina Álvarez,City Bell,2023-10-17,Ave,agustina.alvarez.1844@yahoo.com.ar
C1845,Bruno Benítez,Los Hornos,2024-05-28,Perro,
C1846,Mateo Álvarez,City Bell,2026-07-15,Gato,mateo.alvarez.1846@gmail.com
C1847,Mateo Romero,Los Hornos,2025-04-24,Perro y gato,mateo.romero.1847@yahoo.com.ar
C1848,Valentina Gómez,Berisso,2026-03-01,Perro,valentina.gomez.1848@hotmail.com
C1849,Candela Fernández,Los Hornos,2023-05-12,Gato,candela.fernandez.1849@yahoo.com.ar
C1850,Franco Sánchez,La Plata,2025-08-22,Ave,franco.sanchez.1850@outlook.com
C1851,Candela Benítez,City Bell,2023-02-13,Otro,candela.benitez.1851@outlook.com
C1852,Camila Pérez,City Bell,2024-04-20,Perro,camila.perez.1852@outlook.com
C1853,Bruno Acosta,City Bell,2026-02-17,Perro,bruno.acosta.1853@gmail.com
C1854,Joaquín López,Gonnet,2023-08-01,Otro,joaquin.lopez.1854@outlook.com
C1855,Sofía Álvarez,Los Hornos,2024-12-29,Otro,sofia.alvarez.1855@gmail.com
C1856,Julieta Suárez,Los Hornos,2025-11-09,Perro,julieta.suarez.1856@outlook.com
C1857,Franco Suárez,Berisso,2025-02-15,Gato,franco.suarez.1857@gmail.com
C1858,Joaquín Álvarez,Ringuelet,2023-09-20,Gato,joaquin.alvarez.1858@hotmail.com
C1859,Agustina Romero,Tolosa,2024-01-09,Gato,agustina.romero.1859@gmail.com
C1860,Julieta Benítez,Ensenada,2024-03-08,Perro,julieta.benitez.1860@yahoo.com.ar
C1861,Sofía López,Villa Elisa,2023-07-14,Gato,sofia.lopez.1861@gmail.com
C1862,Santiago Acosta,Tolosa,2024-04-16,Ave,santiago.acosta.1862@outlook.com
C1863,Julieta Herrera,Los Hornos,2023-01-08,Gato,julieta.herrera.1863@yahoo.com.ar
C1864,Camila Torres,Gonnet,2025-11-02,Perro,camila.torres.1864@yahoo.com.ar
C1865,Mateo Pérez,City Bell,2024-02-17,Gato,mateo.perez.1865@outlook.com
C1866,Mateo González,Los Hornos,2025-05-08,Ave,mateo.gonzalez.1866@hotmail.com
C1867,Valentina Fernández,Gonnet,2023-07-13,Ave,valentina.fernandez.1867@hotmail.com
C1868,Facundo González,Villa Elisa,2024-01-01,Perro y gato,facundo.gonzalez.1868@outlook.com
C1869,Camila Fernández,City Bell,2025-08-27,Gato,camila.fernandez.1869@hotmail.com
C1870,Bruno González,Gonnet,2025-11-05,Ave,bruno.gonzalez.1870@hotmail.com
C1871,Delfina Fernández,Los Hornos,2025-06-20,Perro,delfina.fernandez.1871@yahoo.com.ar
C1872,Valentina Torres,La Plata,2023-11-28,Gato,valentina.torres.1872@yahoo.com.ar
C1873,Bautista González,La Plata,2023-09-07,Perro,bautista.gonzalez.1873@gmail.com
C1874,Julieta Álvarez,City Bell,2024-06-12,Gato,julieta.alvarez.1874@gmail.com
C1875,Julieta Romero,City Bell,2023-10-12,Gato,julieta.romero.1875@outlook.com
C1876,Candela Castro,La Plata,2025-02-20,Perro,candela.castro.1876@gmail.com
C1877,Valentina González,Los Hornos,2023-12-27,Gato,valentina.gonzalez.1877@gmail.com
C1878,Sofía Silva,Tolosa,2025-06-12,Gato,sofia.silva.1878@hotmail.com
C1879,Tomás Rossi,Berisso,2026-01-06,Gato,tomas.rossi.1879@hotmail.com
C1880,Malena Fernández,City Bell,2023-08-13,Perro,malena.fernandez.1880@gmail.com
C1881,Facundo Martínez,Los Hornos,2025-12-27,Perro y gato,facundo.martinez.1881@outlook.com
C1882,Joaquín Benítez,Ringuelet,2023-11-22,Ave,joaquin.benitez.1882@gmail.com
C1883,Joaquín Álvarez,Los Hornos,2023-10-02,Perro y gato,joaquin.alvarez.1883@gmail.com
C1884,Malena Castro,City Bell,2025-04-28,Gato,malena.castro.1884@outlook.com
C1885,Julieta Silva,City Bell,2025-10-27,Perro,julieta.silva.1885@gmail.com
C1886,Facundo Romero,Tolosa,2024-08-09,Otro,facundo.romero.1886@hotmail.com
C1887,Candela Castro,Los Hornos,2025-09-10,Gato,candela.castro.1887@gmail.com
C1888,Delfina Romero,Los Hornos,2025-02-08,Ave,delfina.romero.1888@outlook.com
C1889,Franco Díaz,,2024-10-02,Otro,franco.diaz.1889@hotmail.com
C1890,Bruno Castro,Ensenada,2023-08-09,Perro,bruno.castro.1890@hotmail.com
C1891,Tomás Rossi,Villa Elisa,2025-04-11,Perro,tomas.rossi.1891@hotmail.com
C1892,Santiago González,City Bell,2024-03-30,Gato,santiago.gonzalez.1892@outlook.com
C1893,Bruno González,Los Hornos,2023-07-11,Gato,bruno.gonzalez.1893@outlook.com
C1894,Valentina Rossi,City Bell,2024-08-29,Perro y gato,valentina.rossi.1894@yahoo.com.ar
C1895,Nicolás González,Los Hornos,2025-11-13,Perro,nicolas.gonzalez.1895@outlook.com
C1896,Agustina Díaz,Los Hornos,2025-05-23,Gato,agustina.diaz.1896@hotmail.com
C1897,Martina Rossi,Gonnet,2024-08-30,Perro y gato,martina.rossi.1897@outlook.com
C1898,Delfina Fernández,City Bell,2025-08-06,Gato,delfina.fernandez.1898@outlook.com
C1899,Mateo Herrera,La Plata,2023-11-29,Gato,mateo.herrera.1899@yahoo.com.ar
C1900,Lucía Ruiz,La Plata,2023-12-10,Perro,lucia.ruiz.1900@hotmail.com
C1901,Nicolás Sánchez,Gonnet,2024-08-12,Perro,nicolas.sanchez.1901@gmail.com
C1902,Bruno Acosta,Los Hornos,2023-04-04,Perro y gato,bruno.acosta.1902@gmail.com
C1903,Malena Castro,City Bell,2023-08-16,Gato,malena.castro.1903gmail.com
C1904,Lucía González,Villa Elisa,2025-01-18,Otro,lucia.gonzalez.1904@hotmail.com
C1905,Facundo Acosta,La Plata,2023-05-27,Ave,facundo.acosta.1905@gmail.com
C1906,Martina Rossi,Berisso,2025-10-01,Gato,martina.rossi.1906@gmail.com
C1907,Santiago González,Los Hornos,2023-05-21,Ave,santiago.gonzalez.1907@yahoo.com.ar
C1908,Benjamín González,Los Hornos,2026-06-13,Ave,benjamin.gonzalez.1908@outlook.com
C1909,Bautista López,Berisso,2024-02-25,Gato,bautista.lopez.1909@hotmail.com
C1910,Joaquín Silva,La Plata,2024-12-10,Perro,joaquin.silva.1910@outlook.com
C1911,Franco Martínez,Los Hornos,2023-12-27,Otro,franco.martinez.1911@hotmail.com
C1912,Joaquín Romero,La Plata,2024-01-19,Perro,joaquin.romero.1912@outlook.com
C1913,Delfina Díaz,Villa Elisa,2026-07-22,Gato,delfina.diaz.1913@gmail.com
C1914,Facundo Fernández,Berisso,2025-12-11,Gato,facundo.fernandez.1914@yahoo.com.ar
C1915,Agustina Díaz,Villa Elisa,2023-04-18,Perro y gato,agustina.diaz.1915@yahoo.com.ar
C1916,Facundo Acosta,Ensenada,2024-08-21,Perro y gato,facundo.acosta.1916@outlook.com
C1917,Delfina Torres,La Plata,2025-09-29,Gato,delfina.torres.1917@outlook.com
C1918,Candela Fernández,City Bell,2025-03-30,Gato,candela.fernandez.1918@gmail.com
C1919,Candela González,Gonnet,2024-09-06,Otro,candela.gonzalez.1919@hotmail.com
C1920,Camila Benítez,Los Hornos,2024-09-07,Otro,camila.benitez.1920@hotmail.com
C1921,Camila Rodríguez,Los Hornos,2023-02-19,Gato,camila.rodriguez.1921@yahoo.com.ar
C1922,Franco Pérez,La Plata,2026-02-20,Otro,franco.perez.1922@outlook.com
C1923,Santiago Benítez,City Bell,2023-03-24,Otro,santiago.benitez.1923@hotmail.com
C1924,Joaquín Sánchez,City Bell,2023-05-06,Ave,joaquin.sanchez.1924@hotmail.com
C1925,Joaquín Sánchez,City Bell,2024-03-24,Perro y gato,joaquin.sanchez.1925@outlook.com
C1926,Nicolás González,Los Hornos,2025-05-22,Gato,nicolas.gonzalez.1926@yahoo.com.ar
C1927,Benjamín Herrera,Tolosa,2023-06-05,Otro,benjamin.herrera.1927@hotmail.com
C1928,Valentina González,Tolosa,2024-10-21,Perro y gato,valentina.gonzalez.1928@gmail.com
C1929,Nicolás Rodríguez,La Plata,2023-08-04,Perro,nicolas.rodriguez.1929@gmail.com
C1930,Mateo Herrera,La Plata,2025-05-10,Gato,mateo.herrera.1930@hotmail.com
C1931,Sofía López,Gonnet,2025-05-15,Perro,sofia.lopez.1931@yahoo.com.ar
C1932,Camila Romero,Los Hornos,2023-02-02,Otro,camila.romero.1932@gmail.com
C1933,Martina Acosta,Ringuelet,2025-05-18,Perro y gato,martina.acosta.1933@yahoo.com.ar
C1934,Camila Ruiz,La Plata,2024-06-25,Perro y gato,camila.ruiz.1934@gmail.com
C1935,Delfina Sánchez,City Bell,2023-11-23,Perro,delfina.sanchez.1935@gmail.com
C1936,Agustina Acosta,City Bell,2023-01-24,Perro,agustina.acosta.1936@hotmail.com
C1937,Delfina Benítez,Ensenada,2024-04-11,Perro,delfina.benitez.1937@outlook.com
C1938,Valentina Álvarez,,2026-05-06,Otro,valentina.alvarez.1938@outlook.com
C1939,Santiago Romero,City Bell,2026-05-23,Perro y gato,santiago.romero.1939@outlook.com
C1940,Nicolás Rodríguez,City Bell,2026-04-27,Otro,nicolas.rodriguez.1940@yahoo.com.ar
C1941,Sofía López,La Plata,2026-05-26,Otro,sofia.lopez.1941@yahoo.com.ar
C1942,Sofía Ruiz,City Bell,2024-08-26,Gato,sofia.ruiz.1942@outlook.com
C1943,Santiago González,Ringuelet,2024-08-19,Perro,santiago.gonzalez.1943@hotmail.com
C1944,Tomás Álvarez,Gonnet,2025-12-22,Perro,tomas.alvarez.1944@gmail.com
C1945,Joaquín López,Los Hornos,2024-02-20,Gato,joaquin.lopez.1945@gmail.com
C1946,Joaquín Herrera,Ringuelet,2024-04-13,Otro,joaquin.herrera.1946@hotmail.com
C1947,Camila Torres,City Bell,2025-11-20,Ave,camila.torres.1947@yahoo.com.ar
C1948,Delfina Castro,La Plata,2025-12-29,Perro y gato,delfina.castro.1948@outlook.com
C1949,Benjamín Gómez,La Plata,2026-05-18,Perro,benjamin.gomez.1949@outlook.com
C1950,Malena Ruiz,City Bell,2024-06-29,Ave,malena.ruiz.1950@hotmail.com
C1951,Nicolás Martínez,City Bell,2023-04-28,Ave,nicolas.martinez.1951@outlook.com
C1952,Franco Suárez,City Bell,2026-04-30,Gato,franco.suarez.1952@yahoo.com.ar
C1953,Franco Acosta,Los Hornos,2023-05-07,Perro,franco.acosta.1953@yahoo.com.ar
C1954,Julieta Romero,Los Hornos,2023-09-18,Gato,julieta.romero.1954@outlook.com
C1955,Lucía Álvarez,Tolosa,2023-05-29,Otro,lucia.alvarez.1955@outlook.com
C1956,Mateo Martínez,Los Hornos,2023-05-09,Perro,mateo.martinez.1956@yahoo.com.ar
C1957,Bautista Álvarez,City Bell,2023-04-03,Perro,bautista.alvarez.1957@hotmail.com
C1958,Valentina Castro,Los Hornos,2024-04-03,Otro,valentina.castro.1958@outlook.com
C1959,Candela Torres,Los Hornos,2024-08-19,Perro,candela.torres.1959@gmail.com
C1960,Sofía Silva,Gonnet,2024-07-14,Ave,sofia.silva.1960@outlook.com
C1961,Santiago Suárez,City Bell,2024-03-23,Perro y gato,santiago.suarez.1961@yahoo.com.ar
C1962,Delfina Benítez,Los Hornos,2023-02-24,Otro,delfina.benitez.1962@gmail.com
C1963,Valentina López,La Plata,2025-08-23,Perro y gato,valentina.lopez.1963@yahoo.com.ar
C1964,Camila Fernández,Tolosa,2025-07-12,Otro,camila.fernandez.1964@gmail.com
C1965,Bruno López,Gonnet,2025-04-21,Gato,bruno.lopez.1965@outlook.com
C1966,Delfina Castro,Gonnet,2026-03-24,Gato,delfina.castro.1966@gmail.com
C1967,Sofía Acosta,Los Hornos,2024-10-11,Gato,sofia.acosta.1967@hotmail.com
C1968,Martina Sánchez,Gonnet,2024-08-23,Perro,martina.sanchez.1968@gmail.com
C1969,Bruno Suárez,Los Hornos,2026-06-27,Ave,bruno.suarez.1969@gmail.com
C1970,Bruno Suárez,City Bell,2026-03-12,Otro,bruno.suarez.1970@hotmail.com
C1971,Camila Sánchez,La Plata,2026-02-23,Perro,camila.sanchez.1971@yahoo.com.ar
C1972,Facundo Herrera,Los Hornos,2025-05-27,Gato,facundo.herrera.1972@gmail.com
C1973,Bruno Fernández,Los Hornos,2026-06-19,Otro,bruno.fernandez.1973@outlook.com
C1974,Julieta Silva,La Plata,2025-03-30,Perro,julieta.silva.1974@outlook.com
C1975,Facundo Benítez,La Plata,2024-09-26,Perro,facundo.benitez.1975@yahoo.com.ar
C1976,Malena Gómez,La Plata,2026-01-13,Ave,malena.gomez.1976@yahoo.com.ar
C1977,Bautista Pérez,City Bell,2026-03-28,Otro,bautista.perez.1977@gmail.com
C1978,Delfina Silva,City Bell,2025-10-03,Perro,delfina.silva.1978@outlook.com
C1979,Martina Díaz,Ringuelet,2024-11-14,Gato,martina.diaz.1979@yahoo.com.ar
C1980,Franco Fernández,Berisso,2023-03-21,Otro,franco.fernandez.1980@yahoo.com.ar
C1981,Camila Romero,Villa Elisa,2025-10-23,Perro,camila.romero.1981@hotmail.com
C1982,Franco Torres,La Plata,2023-06-01,Perro,franco.torres.1982@yahoo.com.ar
C1983,Delfina Benítez,,2025-05-02,Otro,delfina.benitez.1983@hotmail.com
C1984,Martina Suárez,La Plata,2026-07-07,Perro,martina.suarez.1984@gmail.com
C1985,Benjamín González,Tolosa,2023-08-22,Gato,benjamin.gonzalez.1985@outlook.com
C1986,Camila González,Villa Elisa,2024-01-27,Gato,camila.gonzalez.1986@hotmail.com
C1987,Delfina Ruiz,La Plata,2026-07-04,Perro,delfina.ruiz.1987@outlook.com
C1988,Camila Sánchez,La Plata,2026-05-06,Perro y gato,camila.sanchez.1988@gmail.com
C1989,Joaquín Castro,La Plata,2025-04-23,Perro,joaquin.castro.1989@outlook.com
C1990,Lucía Benítez,La Plata,2024-03-20,Perro,lucia.benitez.1990@yahoo.com.ar
C1991,Valentina Rodríguez,Berisso,2023-07-31,Perro,valentina.rodriguez.1991@outlook.com
C1992,Mateo González,La Plata,2024-10-27,Gato,mateo.gonzalez.1992@hotmail.com
C1993,Camila Benítez,Los Hornos,2023-05-18,Gato,camila.benitez.1993@gmail.com
C1994,Camila Castro,La Plata,2023-08-29,Ave,camila.castro.1994@hotmail.com
C1995,Facundo Benítez,City Bell,2023-12-12,Ave,facundo.benitez.1995@hotmail.com
C1996,Santiago González,Los Hornos,2023-01-16,Perro,santiago.gonzalez.1996@outlook.com
C1997,Candela Herrera,La Plata,2025-07-20,Ave,candela.herrera.1997@outlook.com
C1998,Malena Romero,City Bell,2024-12-20,Gato,malena.romero.1998@yahoo.com.ar
C1999,Martina Díaz,La Plata,2023-11-26,Perro y gato,martina.diaz.1999@yahoo.com.ar
C2000,Delfina Rossi,Ensenada,2023-09-09,Otro,delfina.rossi.2000@hotmail.com
C_INVITADO,Cliente invitado,,,,
C_NO_ENCONTRADO,Cliente no encontrado,,,,
