id_linea_venta,id_venta,fecha,id_cliente,id_producto,cantidad,precio_unitario,descuento,sucursal,canal,medio_pago,fecha_original,fecha_invalida,fecha_fuera_rango,error_cantidad,cantidad_atipica,error_precio,error_descuento,requiere_revision,motivo_revision,producto_existe,cliente_informado,cliente_existe,estado_cliente,id_cliente_modelo,producto,categoria,subcategoria,marca,costo,precio_lista,proveedor,nombre,ciudad,fecha_alta,mascota,email
LV008258,V003299,2025-08-09,C0316,P0185,1,18230,0.0,Centro,Local,Crédito,09/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0316,Vitalcan Pipeta Gato Pequeño,Salud,Gato,Vitalcan,14100.0,19600.0,Mundo Mascota,Julieta Silva,City Bell,2025-11-26,Perro,julieta.silva.316@yahoo.com.ar
LV008259,V003299,2025-08-09,C0316,P0176,1,13660,0.0,Centro,Local,Crédito,09/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0316,Nutribon Pipeta Perro Mediano,Salud,Perro,Nutribon,10300.0,13400.0,Distribuidora Patitas,Julieta Silva,City Bell,2025-11-26,Perro,julieta.silva.316@yahoo.com.ar
LV008260,V003300,2025-08-02,C1978,P0029,1,40780,0.0,Centro,Local,QR,02/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1978,Balanced Piel sensible Perro 15 kg,Alimentos,Perro,Balanced,22400.0,40900.0,EcoPet Distribuciones,Delfina Silva,City Bell,2025-10-03,Perro,delfina.silva.1978@outlook.com
LV008261,V003300,2025-08-02,C1978,P0005,1,23550,0.05,Centro,Local,Efectivo,02/08/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1978,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones,Delfina Silva,City Bell,2025-10-03,Perro,delfina.silva.1978@outlook.com
LV008262,V003301,2025-05-03,C0332,P0002,3,7730,0.0,Los Hornos,Local,QR,03/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0332,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,4500.0,7400.0,Pet Supply BA,Julieta Pérez,Ensenada,2023-03-26,Perro y gato,julieta.perez.332@yahoo.com.ar
LV008263,V003301,2025-05-03,C0332,P0184,1,36800,0.15,Los Hornos,Local,Efectivo,03/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0332,Osspret Vitaminas Perro 60 u.,Salud,Perro,Osspret,26100.0,37100.0,Distribuidora Patitas,Julieta Pérez,Ensenada,2023-03-26,Perro y gato,julieta.perez.332@yahoo.com.ar
LV008264,V003301,2025-05-03,C0332,P0001,1,22710,0.0,Los Hornos,Local,Efectivo,03/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0332,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Julieta Pérez,Ensenada,2023-03-26,Perro y gato,julieta.perez.332@yahoo.com.ar
LV008265,V003302,2025-10-15,,P0026,1,13710,0.0,Ecommerce,Online,Mercado Pago,15/10/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Pedigree Piel sensible Gato 3 kg,Alimentos,Gato,Pedigree,8000.0,13400.0,Pet Supply BA,Cliente invitado,,,,
LV008266,V003302,2025-10-15,,P0135,1,5210,0.0,Ecommerce,Online,Débito,15/10/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Kongo Shampoo General 250 ml,Higiene,General,Kongo,3700.0,4900.0,Accesorios Huella,Cliente invitado,,,,
LV008267,V003302,2025-10-15,,P0100,2,6350,0.0,Ecommerce,Online,Mercado Pago,15/10/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Catit Galletas Gato 500 g,Snacks,Gato,Catit,3600.0,6400.0,Veterinaria Central,Cliente invitado,,,,
LV008268,V003303,2025-03-31,C0330,P0164,1,18170,0.0,Centro,Local,Efectivo,31/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0330,Osspret Correa Gato XL,Accesorios,Gato,Osspret,13500.0,17600.0,Veterinaria Central,Joaquín Castro,City Bell,2024-12-19,Gato,joaquin.castro.330@hotmail.com
LV008269,V003303,2025-03-31,C0330,P0078,1,53150,0.05,Centro,Local,Transferencia,31/03/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0330,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,40400.0,53800.0,NutriPet Sur,Joaquín Castro,City Bell,2024-12-19,Gato,joaquin.castro.330@hotmail.com
LV008270,V003304,2026-08-20,C0043,P0150,2,35130,0.0,Centro,Local,Transferencia,20/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0043,Vitalcan Correa General XS,Accesorios,General,Vitalcan,22500.0,35400.0,NutriPet Sur,Joaquín Romero,Los Hornos,2023-02-20,Perro,joaquin.romero.43@outlook.com
LV008271,V003304,2026-08-20,C0043,P0180,1,36940,0.0,Centro,Local,Efectivo,20/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0043,Vitalcan Antipulgas Perro Pequeño,Salud,Perro,Vitalcan,28800.0,37800.0,Veterinaria Central,Joaquín Romero,Los Hornos,2023-02-20,Perro,joaquin.romero.43@outlook.com
LV008272,V003304,2026-08-20,C0043,P0013,1,55040,0.0,Centro,Local,Efectivo,20/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0043,Excellent Cachorro Perro 10 kg,Alimentos,Perro,Excellent,,56400.0,EcoPet Distribuciones,Joaquín Romero,Los Hornos,2023-02-20,Perro,joaquin.romero.43@outlook.com
LV008273,V003305,2025-05-20,,P0053,1,18710,0.0,Los Hornos,Local,Débito,20/05/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Excellent Piel sensible Perro 10 kg,Alimentos,Perro,Excellent,9900.0,17800.0,EcoPet Distribuciones,Cliente invitado,,,,
LV008274,V003306,2025-11-09,C1193,P0095,1,8190,0.0,Ecommerce,Online,Débito,09/11/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1193,Catit Mix entrenamiento Perro 150 g,Snacks,Perro,Catit,4500.0,7900.0,Accesorios Huella,Julieta Acosta,Los Hornos,2026-04-23,Ave,julieta.acosta.1193@gmail.com
LV008275,V003307,2025-05-30,C1562,P0005,4,22830,0.1,Centro,Local,Débito,30/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1562,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones,Malena Torres,Los Hornos,2026-01-26,Ave,malena.torres.1562@gmail.com
LV008276,V003307,2025-05-30,C1562,P0186,3,8880,0.0,Centro,Local,Débito,30/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1562,Nutribon Antipulgas Perro Mediano,Salud,Perro,Nutribon,5800.0,9500.0,Pet Supply BA,Malena Torres,Los Hornos,2026-01-26,Ave,malena.torres.1562@gmail.com
LV008277,V003307,2025-05-30,C1562,P0194,1,20150,0.0,Centro,Local,QR,30/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1562,Osspret Pipeta Perro 60 u.,Salud,Perro,Osspret,11400.0,20400.0,Pet Supply BA,Malena Torres,Los Hornos,2026-01-26,Ave,malena.torres.1562@gmail.com
LV008278,V003307,2025-05-30,C1562,P0196,2,23440,0.05,Centro,Local,Crédito,30/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1562,Nutribon Vitaminas Perro Mediano,Salud,Perro,Nutribon,15400.0,25000.0,Veterinaria Central,Malena Torres,Los Hornos,2026-01-26,Ave,malena.torres.1562@gmail.com
LV008279,V003308,2025-04-14,C1787,P0033,1,48760,0.0,Ecommerce,Online,Crédito,14/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1787,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,34900.0,49800.0,Mundo Mascota,Lucía Silva,La Plata,2025-05-29,Gato,lucia.silva.1787@yahoo.com.ar
LV008280,V003308,2025-04-14,C1787,P0069,1,60880,0.1,Ecommerce,Online,Crédito,14/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1787,Balanced Premium Perro 15 kg,Alimentos,Perro,Balanced,37400.0,64700.0,EcoPet Distribuciones,Lucía Silva,La Plata,2025-05-29,Gato,lucia.silva.1787@yahoo.com.ar
LV008281,V003308,2025-04-14,C1787,P0016,1,66970,0.0,Ecommerce,Online,Mercado Pago,14/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1787,Pedigree Cachorro Gato 3 kg,Alimentos,Gato,Pedigree,52700.0,67800.0,Distribuidora Patitas,Lucía Silva,La Plata,2025-05-29,Gato,lucia.silva.1787@yahoo.com.ar
LV008282,V003308,2025-04-14,C1787,P0047,1,38180,0.0,Ecommerce,Online,Débito,14/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1787,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,19200.0,36000.0,Accesorios Huella,Lucía Silva,La Plata,2025-05-29,Gato,lucia.silva.1787@yahoo.com.ar
LV008283,V003309,2025-02-16,C0694,P0120,1,14450,0.0,City Bell,Local,QR,16/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0694,Kongo Shampoo General 250 ml,Higiene,General,Kongo,,14500.0,Distribuidora Patitas,Joaquín Torres,City Bell,2026-02-05,Ave,joaquin.torres.694@hotmail.com
LV008284,V003309,2025-02-16,C0694,P0032,1,29300,0.0,City Bell,Local,Crédito,16/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0694,"König Piel sensible Gato 7,5 kg",Alimentos,Gato,König,18800.0,29400.0,,Joaquín Torres,City Bell,2026-02-05,Ave,joaquin.torres.694@hotmail.com
LV008285,V003309,2025-02-16,C0694,P0003,1,24890,0.05,City Bell,Local,Transferencia,16/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0694,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,13800.0,25300.0,Mayorista Animalia,Joaquín Torres,City Bell,2026-02-05,Ave,joaquin.torres.694@hotmail.com
LV008286,V003309,2025-02-16,C0694,P0009,2,9340,0.0,City Bell,Local,Efectivo,16/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0694,Balanced Premium Perro 15 kg,Alimentos,Perro,Balanced,6600.0,9100.0,Mundo Mascota,Joaquín Torres,City Bell,2026-02-05,Ave,joaquin.torres.694@hotmail.com
LV008287,V003310,2025-12-27,C1841,P0005,1,23250,0.2,City Bell,Local,Crédito,27/12/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1841,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones,Nicolás Romero,City Bell,2023-04-28,Perro,nicolas.romero.1841@hotmail.com
LV008288,V003310,2025-12-27,C1841,P0105,1,3460,0.05,City Bell,Local,Débito,27/12/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1841,Catit Tiras Perro 150 g,Snacks,Perro,Catit,2500.0,3300.0,Mundo Mascota,Nicolás Romero,City Bell,2023-04-28,Perro,nicolas.romero.1841@hotmail.com
LV008289,V003310,2025-12-27,C1841,P0016,1,67680,0.0,City Bell,Local,Crédito,27/12/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1841,Pedigree Cachorro Gato 3 kg,Alimentos,Gato,Pedigree,52700.0,67800.0,Distribuidora Patitas,Nicolás Romero,City Bell,2023-04-28,Perro,nicolas.romero.1841@hotmail.com
LV008290,V003311,2026-03-06,C0036,P0075,3,39830,0.1,Centro,Local,Crédito,06/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0036,Catit Premium Perro 1 kg,Alimentos,Perro,Catit,29900.0,42600.0,Mayorista Animalia,Candela Álvarez,City Bell,2024-10-27,Gato,candela.alvarez.36@outlook.com
LV008291,V003311,2026-03-06,C0036,P0016,2,66190,0.0,Centro,Local,QR,06/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0036,Pedigree Cachorro Gato 3 kg,Alimentos,Gato,Pedigree,52700.0,67800.0,Distribuidora Patitas,Candela Álvarez,City Bell,2024-10-27,Gato,candela.alvarez.36@outlook.com
LV008292,V003312,2025-12-19,,P0057,2,21010,0.1,Ecommerce,Online,Transferencia,19/12/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,"König Premium Perro 7,5 kg",Alimentos,Perro,König,15900.0,21400.0,Mundo Mascota,Cliente invitado,,,,
LV008293,V003313,2026-07-02,C1632,P0185,1,19300,0.05,Los Hornos,Local,Débito,02/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1632,Vitalcan Pipeta Gato Pequeño,Salud,Gato,Vitalcan,14100.0,19600.0,Mundo Mascota,Candela Castro,La Plata,2024-07-20,Perro y gato,candela.castro.1632@gmail.com
LV008294,V003313,2026-07-02,C1632,P0058,1,15550,0.0,Los Hornos,Local,Transferencia,02/07/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1632,Excellent Cachorro Gato 10 kg,Alimentos,Gato,Excellent,10100.0,16400.0,Pet Supply BA,Candela Castro,La Plata,2024-07-20,Perro y gato,candela.castro.1632@gmail.com
LV008295,V003314,2025-10-01,C1095,P0007,4,18390,0.1,City Bell,Local,Crédito,01/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1095,"König Cachorro Perro 7,5 kg",Alimentos,Perro,König,11900.0,19400.0,Accesorios Huella,Joaquín Rodríguez,Los Hornos,2023-07-28,Otro,joaquin.rodriguez.1095@outlook.com
LV008296,V003314,2025-10-01,C1095,P0177,1,18720,0.0,City Bell,Local,Débito,01/10/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1095,Royal Canin Antipulgas Gato Grande,Salud,Gato,Royal Canin,14400.0,20000.0,Mundo Mascota,Joaquín Rodríguez,Los Hornos,2023-07-28,Otro,joaquin.rodriguez.1095@outlook.com
LV008297,V003315,2025-06-19,,P0017,1,34500,0.2,Ecommerce,Online,Transferencia,19/06/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,"König Piel sensible Perro 7,5 kg",Alimentos,Perro,König,23600.0,32400.0,Mundo Mascota,Cliente invitado,,,,
LV008298,V003315,2025-06-19,,P0113,4,14290,0.0,Ecommerce,Online,Crédito,19/06/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Dogit Arena sanitaria Gato 2 kg,Higiene,Gato,Dogit,10200.0,14500.0,Mundo Mascota,Cliente invitado,,,,
LV008299,V003315,2025-06-19,,P0121,1,16370,0.0,Ecommerce,Online,Mercado Pago,19/06/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Eukanuba Cepillo dental Perro 500 ml,Higiene,Perro,Eukanuba,8800.0,16400.0,Mundo Mascota,Cliente invitado,,,,
LV008300,V003316,2026-05-31,C0983,P0142,1,57190,0.0,Centro,Local,QR,31/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0983,Royal Canin Correa Perro M,Accesorios,Perro,Royal Canin,42700.0,61400.0,NutriPet Sur,Martina Álvarez,Ringuelet,2023-08-03,Gato,martina.alvarez.983@yahoo.com.ar
LV008301,V003316,2026-05-31,C0983,P0005,1,21460,0.0,Centro,Local,Débito,31/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0983,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,13600.0,22300.0,EcoPet Distribuciones,Martina Álvarez,Ringuelet,2023-08-03,Gato,martina.alvarez.983@yahoo.com.ar
LV008302,V003316,2026-05-31,C0983,P0018,2,13940,0.0,Centro,Local,QR,31/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0983,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,7200.0,13300.0,Pet Supply BA,Martina Álvarez,Ringuelet,2023-08-03,Gato,martina.alvarez.983@yahoo.com.ar
LV008303,V003316,2026-05-31,C0983,P0097,1,9380,0.0,Centro,Local,Efectivo,31/05/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C0983,König Galletas Perro 150 g,Snacks,Perro,König,6200.0,9700.0,Mundo Mascota,Martina Álvarez,Ringuelet,2023-08-03,Gato,martina.alvarez.983@yahoo.com.ar
LV008304,V003317,2026-08-06,C1118,P0186,3,9110,0.0,Centro,Local,Débito,06/08/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1118,Nutribon Antipulgas Perro Mediano,Salud,Perro,Nutribon,5800.0,9500.0,Pet Supply BA,Malena Pérez,City Bell,2026-06-07,Gato,malena.perez.1118@gmail.com
LV008305,V003318,2025-10-03,,P0177,1,21300,0.05,Centro,Local,Transferencia,03/10/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Royal Canin Antipulgas Gato Grande,Salud,Gato,Royal Canin,14400.0,20000.0,Mundo Mascota,Cliente invitado,,,,
LV008306,V003318,2025-10-03,,P0031,1,35750,0.1,Centro,Local,Crédito,03/10/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,20800.0,34700.0,Accesorios Huella,Cliente invitado,,,,
LV008307,V003319,2025-02-10,C0333,P0041,1,48050,0.0,Centro,Local,Crédito,10/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0333,Pedigree Piel sensible Perro 3 kg,Alimentos,Perro,Pedigree,35000.0,48200.0,Mundo Mascota,Camila González,Gonnet,2024-10-08,Perro,camila.gonzalez.333@hotmail.com
LV008308,V003319,2025-02-10,C0333,P0055,1,34490,0.0,Centro,Local,Transferencia,10/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0333,Catit Cachorro Perro 1 kg,Alimentos,Perro,Catit,21200.0,35500.0,Accesorios Huella,Camila González,Gonnet,2024-10-08,Perro,camila.gonzalez.333@hotmail.com
LV008309,V003319,2025-02-10,C0333,P0001,1,23730,0.05,Centro,Local,Efectivo,10/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0333,Pedigree Cachorro Perro 3 kg,Alimentos,Perro,Pedigree,15300.0,23900.0,Mundo Mascota,Camila González,Gonnet,2024-10-08,Perro,camila.gonzalez.333@hotmail.com
LV008310,V003319,2025-02-10,C0333,P0003,1,25430,0.1,Centro,Local,Efectivo,10/02/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0333,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,13800.0,25300.0,Mayorista Animalia,Camila González,Gonnet,2024-10-08,Perro,camila.gonzalez.333@hotmail.com
LV008311,V003320,2025-04-13,C1471,P0066,1,63950,0.0,Ecommerce,Online,Transferencia,13/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1471,Pedigree Premium Gato 3 kg,Alimentos,Gato,Pedigree,50100.0,67600.0,Pet Supply BA,Camila Ruiz,City Bell,2024-03-09,Otro,camila.ruiz.1471@gmail.com
LV008312,V003320,2025-04-13,C1471,P0023,1,55780,0.05,Ecommerce,Online,Crédito,13/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1471,Excellent Piel sensible Perro 10 kg,Alimentos,Perro,Excellent,54578.0,53400.0,Accesorios Huella,Camila Ruiz,City Bell,2024-03-09,Otro,camila.ruiz.1471@gmail.com
LV008313,V003320,2025-04-13,C1471,P0148,2,44280,0.0,Ecommerce,Online,Débito,13/04/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C1471,Whiskas Correa Perro L,Accesorios,Perro,Whiskas,27700.0,41600.0,Veterinaria Central,Camila Ruiz,City Bell,2024-03-09,Otro,camila.ruiz.1471@gmail.com
LV008314,V003321,2025-05-24,C0988,P0056,1,61370,0.0,Centro,Local,Crédito,24/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0988,Pedigree Piel sensible Gato 3 kg,Alimentos,Gato,Pedigree,41200.0,65500.0,Distribuidora Patitas,Malena Gómez,La Plata,2026-06-27,Gato,malena.gomez.988@hotmail.com
LV008315,V003321,2025-05-24,C0988,P0014,2,44360,0.0,Centro,Local,Crédito,24/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0988,Balanced Piel sensible Gato 15 kg,Alimentos,Gato,Balanced,32000.0,46800.0,NutriPet Sur,Malena Gómez,La Plata,2026-06-27,Gato,malena.gomez.988@hotmail.com
LV008316,V003321,2025-05-24,C0988,P0018,3,14090,0.0,Centro,Local,Efectivo,24/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0988,Excellent Premium Gato 10 kg,Alimentos,Gato,Excellent,7200.0,13300.0,Pet Supply BA,Malena Gómez,La Plata,2026-06-27,Gato,malena.gomez.988@hotmail.com
LV008317,V003321,2025-05-24,C0988,P0063,1,13540,0.05,Centro,Local,Crédito,24/05/2025,False,False,False,False,False,False,False,,True,True,True,Registrado,C0988,Excellent Premium Perro 10 kg,Alimentos,Perro,Excellent,9200.0,14100.0,Accesorios Huella,Malena Gómez,La Plata,2026-06-27,Gato,malena.gomez.988@hotmail.com
LV008318,V003322,2026-06-27,,P0113,1,14460,0.0,Ecommerce,Online,Débito,27/06/2026,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Dogit Arena sanitaria Gato 2 kg,Higiene,Gato,Dogit,10200.0,14500.0,Mundo Mascota,Cliente invitado,,,,
LV008319,V003323,2025-08-27,,P0035,1,8640,0.05,Los Hornos,Local,Débito,27/08/2025,False,False,False,False,False,False,False,,True,False,False,Invitado,C_INVITADO,Catit Piel sensible Perro 1 kg,Alimentos,Perro,Catit,4800.0,8700.0,Mayorista Animalia,Cliente invitado,,,,
LV008320,V003324,2026-03-11,C1014,P0024,1,17210,0.0,Centro,Local,Crédito,11/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1014,Balanced Premium Gato 15 kg,Alimentos,Gato,Balanced,11200.0,18300.0,Distribuidora Patitas,Agustina Herrera,City Bell,2023-10-10,Perro,agustina.herrera.1014@hotmail.com
LV008321,V003324,2026-03-11,C1014,P0045,1,55910,0.0,Centro,Local,QR,11/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1014,Catit Premium Perro 1 kg,Alimentos,Perro,Catit,39700.0,59100.0,EcoPet Distribuciones,Agustina Herrera,City Bell,2023-10-10,Perro,agustina.herrera.1014@hotmail.com
LV008322,V003324,2026-03-11,C1014,P0043,1,38150,0.05,Centro,Local,Crédito,11/03/2026,False,False,False,False,False,False,False,,True,True,True,Registrado,C1014,Excellent Cachorro Perro 10 kg,Alimentos,Perro,Excellent,25000.0,38300.0,Mayorista Animalia,Agustina Herrera,City Bell,2023-10-10,Perro,agustina.herrera.1014@hotmail.com
